StoreID,StoreName,City,ClimateTag,StyleCode,StyleName,Colour,Brick,Segment,Fabric,CurrentStock,ReorderPoint,SafetyStock,StockStatus,LastUpdated
ST04,Store 4,Bengaluru,Mild weather,CNPS778,CozyNest Pyjama Set,Lavender,Pyjama Set,Womens,Cotton,71,21,14,IN_STOCK,2025-12-06 08:20:41
ST04,Store 4,Bengaluru,Mild weather,CSC332,CityStride Chinos,Stone,Trousers,Mens,Cotton,133,39,26,IN_STOCK,2025-12-06 08:20:41
ST04,Store 4,Bengaluru,Mild weather,CWS888,CloudWalk Sneakers,White,Shoes,Mens,Mesh,105,31,21,IN_STOCK,2025-12-06 08:20:41
ST04,Store 4,Bengaluru,Mild weather,DFJ821,Denim Force Jeans,Indigo,Jeans,Mens,Denim,80,24,16,IN_STOCK,2025-12-06 08:20:41
ST04,Store 4,Bengaluru,Mild weather,EVT040,Everyday Tank,White,Vest,Mens,Cotton,60,18,12,IN_STOCK,2025-12-06 08:20:41
ST04,Store 4,Bengaluru,Mild weather,FAK288,FestiveAura Kurta,Mustard,Kurta,Womens,Rayon-Silk,101,30,20,IN_STOCK,2025-12-06 08:20:41
ST04,Store 4,Bengaluru,Mild weather,FSK507,FestiveSpark Kurta,Emerald,Kurta,Mens,Silk Blend,131,39,26,IN_STOCK,2025-12-06 08:20:41
ST04,Store 4,Bengaluru,Mild weather,GSJ014,Glacier Shield Jacket,Olive,Jacket,Mens,Nylon Blend,103,30,20,IN_STOCK,2025-12-06 08:20:41
ST04,Store 4,Bengaluru,Mild weather,HGH112,HeatGuard Hoodie,Black,Hoodie,Mens,Fleece,51,15,10,IN_STOCK,2025-12-06 08:20:41
ST04,Store 4,Bengaluru,Mild weather,HNJ333,Heritage Nehru Jacket,Ivory,Jacket,Mens,Silk Blend,157,47,31,IN_STOCK,2025-12-06 08:20:41
ST04,Store 4,Bengaluru,Mild weather,LSK551,LuxeSilk Kurta Set,Maroon,Kurta Set,Womens,Silk Blend,201,60,40,IN_STOCK,2025-12-06 08:20:41
ST04,Store 4,Bengaluru,Mild weather,MGJ720,MonsoonGuard Jacket,Forest Green,Jacket,Womens,Waterproof Nylon,52,15,10,IN_STOCK,2025-12-06 08:20:41
ST04,Store 4,Bengaluru,Mild weather,MMD777,Midnight Maxi Dress,Navy,Dress,Womens,Viscose,101,30,20,IN_STOCK,2025-12-06 08:20:41
ST04,Store 4,Bengaluru,Mild weather,MRT210,MorningRun Tee,Neon Green,T-Shirt,Mens,Polyester,265,79,53,IN_STOCK,2025-12-06 08:20:41
ST04,Store 4,Bengaluru,Mild weather,MSS441,MetroStretch Shirt,White,Shirt,Mens,Poplin,103,30,20,IN_STOCK,2025-12-06 08:20:41
ST04,Store 4,Bengaluru,Mild weather,ODS901,OceanWash Denim Shirt,Light Blue,Shirt,Mens,Denim,204,61,40,IN_STOCK,2025-12-06 08:20:41
ST04,Store 4,Bengaluru,Mild weather,PTD412,Playtime Dungaree,Denim Blue,Dungaree,Kids,Denim,171,51,34,IN_STOCK,2025-12-06 08:20:41
ST04,Store 4,Bengaluru,Mild weather,RDW300,RainDance Windcheater,Yellow,Jacket,Kids,Nylon,75,22,15,IN_STOCK,2025-12-06 08:20:41
ST04,Store 4,Bengaluru,Mild weather,SBD931,SummerBloom Dress,Peach,Dress,Womens,Rayon,92,27,18,IN_STOCK,2025-12-06 08:20:41
ST04,Store 4,Bengaluru,Mild weather,SFL909,SparkFest Lehenga Set,Fuchsia,Lehenga Set,Girls,Silk Blend,113,33,22,IN_STOCK,2025-12-06 08:20:41
ST04,Store 4,Bengaluru,Mild weather,SGP880,StormGuard Parka,Deep Green,Jacket,Mens,Polyester,91,27,18,IN_STOCK,2025-12-06 08:20:41
ST04,Store 4,Bengaluru,Mild weather,SKT145,SunSafe Kids Tee,Orange,T-Shirt,Kids,Cotton,217,65,43,IN_STOCK,2025-12-06 08:20:41
ST04,Store 4,Bengaluru,Mild weather,SRS744,Sunset Resort Shirt,Coral,Shirt,Mens,Rayon,162,48,32,IN_STOCK,2025-12-06 08:20:41
ST04,Store 4,Bengaluru,Mild weather,SYL330,Studio Yoga Leggings,Black,Leggings,Womens,Nylon-Spandex,173,51,34,IN_STOCK,2025-12-06 08:20:41
ST04,Store 4,Bengaluru,Mild weather,TFC331,TerraFlex Cargo,Khaki,Cargo,Mens,Twill,49,14,9,IN_STOCK,2025-12-06 08:20:41
ST04,Store 4,Bengaluru,Mild weather,TFS522,TerraForm Shorts,Beige,Shorts,Mens,Cotton Twill,78,23,15,IN_STOCK,2025-12-06 08:20:41
ST04,Store 4,Bengaluru,Mild weather,TTP665,TrailBlaze Trackpant,Charcoal,Jogger,Mens,Poly Knit,62,18,12,IN_STOCK,2025-12-06 08:20:41
ST04,Store 4,Bengaluru,Mild weather,UEO543,UrbanEdge Overshirt,Charcoal,Shirt,Mens,Twill,256,76,51,IN_STOCK,2025-12-06 08:20:41
ST04,Store 4,Bengaluru,Mild weather,ULP019,UltraLite Polo,Sky Blue,T-Shirt,Mens,Pique Knit,259,77,51,IN_STOCK,2025-12-06 08:20:41
ST04,Store 4,Bengaluru,Mild weather,WJS555,Weekend Jog Set,Navy,Tracksuit,Mens,Cotton Blend,132,39,26,IN_STOCK,2025-12-06 08:20:41
ST04,Store 4,Bengaluru,Mild weather,WST661,WinterShield Thermal,Charcoal,Thermal,Mens,Thermal Cotton,78,23,15,IN_STOCK,2025-12-06 08:20:41
ST05,Store 5,Kochi,Hot & Humid,AAS711,AeroActive Shorts,Black,Shorts,Mens,Poly Knit,52,15,10,IN_STOCK,2025-12-06 08:20:41
ST05,Store 5,Kochi,Hot & Humid,ADJ660,AllDay Denim Jogger,Dark Blue,Jogger,Mens,Denim,129,38,25,IN_STOCK,2025-12-06 08:20:41
ST05,Store 5,Kochi,Hot & Humid,ALV310,AeroLite Vest,Black,Vest,Mens,Poly Blend,203,60,40,IN_STOCK,2025-12-06 08:20:41
ST05,Store 5,Kochi,Hot & Humid,APJ001,Alpine Puffer Jacket,Navy,Jacket,Mens,Polyester,100,30,20,IN_STOCK,2025-12-06 08:20:41
ST05,Store 5,Kochi,Hot & Humid,BLK212,BreezeLite Kurta,Teal,Kurta,Mens,Cotton-Linen,139,41,27,IN_STOCK,2025-12-06 08:20:41
ST05,Store 5,Kochi,Hot & Humid,BOS120,Boardroom Oxford Shirt,Light Blue,Shirt,Mens,Oxford Cotton,138,41,27,IN_STOCK,2025-12-06 08:20:41
ST05,Store 5,Kochi,Hot & Humid,BSS260,Bedtime Story Set,Baby Blue,Pyjama Set,Kids,Cotton,118,35,23,IN_STOCK,2025-12-06 08:20:41
ST05,Store 5,Kochi,Hot & Humid,CLS920,Coastline Linen Shirt,Sand,Shirt,Mens,Linen,190,57,38,IN_STOCK,2025-12-06 08:20:41
ST05,Store 5,Kochi,Hot & Humid,CLT612,CloudSoft Lounge Tee,Grey,T-Shirt,Mens,Cotton,321,96,64,IN_STOCK,2025-12-06 08:20:41
ST05,Store 5,Kochi,Hot & Humid,CMH215,ChillMode Hoodie,Bottle Green,Hoodie,Mens,Fleece,165,49,33,IN_STOCK,2025-12-06 08:20:41
ST05,Store 5,Kochi,Hot & Humid,CNPS778,CozyNest Pyjama Set,Lavender,Pyjama Set,Womens,Cotton,154,46,30,IN_STOCK,2025-12-06 08:20:41
ST05,Store 5,Kochi,Hot & Humid,CSC332,CityStride Chinos,Stone,Trousers,Mens,Cotton,114,34,22,IN_STOCK,2025-12-06 08:20:41
ST05,Store 5,Kochi,Hot & Humid,CWS888,CloudWalk Sneakers,White,Shoes,Mens,Mesh,167,50,33,IN_STOCK,2025-12-06 08:20:41
ST05,Store 5,Kochi,Hot & Humid,DFJ821,Denim Force Jeans,Indigo,Jeans,Mens,Denim,62,18,12,IN_STOCK,2025-12-06 08:20:41
ST05,Store 5,Kochi,Hot & Humid,EVT040,Everyday Tank,White,Vest,Mens,Cotton,52,15,10,IN_STOCK,2025-12-06 08:20:41
ST05,Store 5,Kochi,Hot & Humid,FAK288,FestiveAura Kurta,Mustard,Kurta,Womens,Rayon-Silk,71,21,14,IN_STOCK,2025-12-06 08:20:41
ST05,Store 5,Kochi,Hot & Humid,FSK507,FestiveSpark Kurta,Emerald,Kurta,Mens,Silk Blend,164,49,32,IN_STOCK,2025-12-06 08:20:41
ST05,Store 5,Kochi,Hot & Humid,GSJ014,Glacier Shield Jacket,Olive,Jacket,Mens,Nylon Blend,56,16,11,IN_STOCK,2025-12-06 08:20:41
ST05,Store 5,Kochi,Hot & Humid,HGH112,HeatGuard Hoodie,Black,Hoodie,Mens,Fleece,156,46,31,IN_STOCK,2025-12-06 08:20:41
ST05,Store 5,Kochi,Hot & Humid,HNJ333,Heritage Nehru Jacket,Ivory,Jacket,Mens,Silk Blend,94,28,18,IN_STOCK,2025-12-06 08:20:41
ST05,Store 5,Kochi,Hot & Humid,LSK551,LuxeSilk Kurta Set,Maroon,Kurta Set,Womens,Silk Blend,137,41,27,IN_STOCK,2025-12-06 08:20:41
ST05,Store 5,Kochi,Hot & Humid,MGJ720,MonsoonGuard Jacket,Forest Green,Jacket,Womens,Waterproof Nylon,77,23,15,IN_STOCK,2025-12-06 08:20:41
ST05,Store 5,Kochi,Hot & Humid,MMD777,Midnight Maxi Dress,Navy,Dress,Womens,Viscose,57,17,11,IN_STOCK,2025-12-06 08:20:41
ST05,Store 5,Kochi,Hot & Humid,MRT210,MorningRun Tee,Neon Green,T-Shirt,Mens,Polyester,201,60,40,IN_STOCK,2025-12-06 08:20:41
ST05,Store 5,Kochi,Hot & Humid,MSS441,MetroStretch Shirt,White,Shirt,Mens,Poplin,177,53,35,IN_STOCK,2025-12-06 08:20:41
ST05,Store 5,Kochi,Hot & Humid,ODS901,OceanWash Denim Shirt,Light Blue,Shirt,Mens,Denim,130,39,26,IN_STOCK,2025-12-06 08:20:41
ST05,Store 5,Kochi,Hot & Humid,PTD412,Playtime Dungaree,Denim Blue,Dungaree,Kids,Denim,231,69,46,IN_STOCK,2025-12-06 08:20:41
ST05,Store 5,Kochi,Hot & Humid,RDW300,RainDance Windcheater,Yellow,Jacket,Kids,Nylon,61,18,12,IN_STOCK,2025-12-06 08:20:41
ST05,Store 5,Kochi,Hot & Humid,SBD931,SummerBloom Dress,Peach,Dress,Womens,Rayon,111,33,22,IN_STOCK,2025-12-06 08:20:41
ST05,Store 5,Kochi,Hot & Humid,SFL909,SparkFest Lehenga Set,Fuchsia,Lehenga Set,Girls,Silk Blend,50,15,10,IN_STOCK,2025-12-06 08:20:41
ST05,Store 5,Kochi,Hot & Humid,SGP880,StormGuard Parka,Deep Green,Jacket,Mens,Polyester,96,28,19,IN_STOCK,2025-12-06 08:20:41
ST05,Store 5,Kochi,Hot & Humid,SKT145,SunSafe Kids Tee,Orange,T-Shirt,Kids,Cotton,125,37,25,IN_STOCK,2025-12-06 08:20:41
ST05,Store 5,Kochi,Hot & Humid,SRS744,Sunset Resort Shirt,Coral,Shirt,Mens,Rayon,248,74,49,IN_STOCK,2025-12-06 08:20:41
ST05,Store 5,Kochi,Hot & Humid,SYL330,Studio Yoga Leggings,Black,Leggings,Womens,Nylon-Spandex,93,27,18,IN_STOCK,2025-12-06 08:20:41
ST05,Store 5,Kochi,Hot & Humid,TFC331,TerraFlex Cargo,Khaki,Cargo,Mens,Twill,88,26,17,IN_STOCK,2025-12-06 08:20:41
ST05,Store 5,Kochi,Hot & Humid,TFS522,TerraForm Shorts,Beige,Shorts,Mens,Cotton Twill,62,18,12,IN_STOCK,2025-12-06 08:20:41
ST05,Store 5,Kochi,Hot & Humid,TTP665,TrailBlaze Trackpant,Charcoal,Jogger,Mens,Poly Knit,77,23,15,IN_STOCK,2025-12-06 08:20:41
ST05,Store 5,Kochi,Hot & Humid,UEO543,UrbanEdge Overshirt,Charcoal,Shirt,Mens,Twill,82,24,16,IN_STOCK,2025-12-06 08:20:41
ST05,Store 5,Kochi,Hot & Humid,ULP019,UltraLite Polo,Sky Blue,T-Shirt,Mens,Pique Knit,128,38,25,IN_STOCK,2025-12-06 08:20:41
ST05,Store 5,Kochi,Hot & Humid,WJS555,Weekend Jog Set,Navy,Tracksuit,Mens,Cotton Blend,56,16,11,IN_STOCK,2025-12-06 08:20:41
ST05,Store 5,Kochi,Hot & Humid,WST661,WinterShield Thermal,Charcoal,Thermal,Mens,Thermal Cotton,158,47,31,IN_STOCK,2025-12-06 08:20:41
ST06,Store 6,Chennai,"Hot, Tropical",AAS711,AeroActive Shorts,Black,Shorts,Mens,Poly Knit,122,36,24,IN_STOCK,2025-12-06 08:20:41
ST06,Store 6,Chennai,"Hot, Tropical",ADJ660,AllDay Denim Jogger,Dark Blue,Jogger,Mens,Denim,70,21,14,IN_STOCK,2025-12-06 08:20:41
ST06,Store 6,Chennai,"Hot, Tropical",ALV310,AeroLite Vest,Black,Vest,Mens,Poly Blend,56,16,11,IN_STOCK,2025-12-06 08:20:41
ST06,Store 6,Chennai,"Hot, Tropical",APJ001,Alpine Puffer Jacket,Navy,Jacket,Mens,Polyester,67,20,13,IN_STOCK,2025-12-06 08:20:41
ST06,Store 6,Chennai,"Hot, Tropical",BLK212,BreezeLite Kurta,Teal,Kurta,Mens,Cotton-Linen,137,41,27,IN_STOCK,2025-12-06 08:20:41
ST06,Store 6,Chennai,"Hot, Tropical",BOS120,Boardroom Oxford Shirt,Light Blue,Shirt,Mens,Oxford Cotton,93,27,18,IN_STOCK,2025-12-06 08:20:41
ST06,Store 6,Chennai,"Hot, Tropical",BSS260,Bedtime Story Set,Baby Blue,Pyjama Set,Kids,Cotton,114,34,22,IN_STOCK,2025-12-06 08:20:41
ST06,Store 6,Chennai,"Hot, Tropical",CLS920,Coastline Linen Shirt,Sand,Shirt,Mens,Linen,210,63,42,IN_STOCK,2025-12-06 08:20:41
ST06,Store 6,Chennai,"Hot, Tropical",CLT612,CloudSoft Lounge Tee,Grey,T-Shirt,Mens,Cotton,268,80,53,IN_STOCK,2025-12-06 08:20:41
ST06,Store 6,Chennai,"Hot, Tropical",CMH215,ChillMode Hoodie,Bottle Green,Hoodie,Mens,Fleece,187,56,37,IN_STOCK,2025-12-06 08:20:41
ST06,Store 6,Chennai,"Hot, Tropical",CNPS778,CozyNest Pyjama Set,Lavender,Pyjama Set,Womens,Cotton,59,17,11,IN_STOCK,2025-12-06 08:20:41
ST06,Store 6,Chennai,"Hot, Tropical",CSC332,CityStride Chinos,Stone,Trousers,Mens,Cotton,185,55,37,IN_STOCK,2025-12-06 08:20:41
ST06,Store 6,Chennai,"Hot, Tropical",CWS888,CloudWalk Sneakers,White,Shoes,Mens,Mesh,112,33,22,IN_STOCK,2025-12-06 08:20:41
ST06,Store 6,Chennai,"Hot, Tropical",DFJ821,Denim Force Jeans,Indigo,Jeans,Mens,Denim,171,51,34,IN_STOCK,2025-12-06 08:20:41
ST06,Store 6,Chennai,"Hot, Tropical",EVT040,Everyday Tank,White,Vest,Mens,Cotton,72,21,14,IN_STOCK,2025-12-06 08:20:41
ST06,Store 6,Chennai,"Hot, Tropical",FAK288,FestiveAura Kurta,Mustard,Kurta,Womens,Rayon-Silk,147,44,29,IN_STOCK,2025-12-06 08:20:41
ST06,Store 6,Chennai,"Hot, Tropical",FSK507,FestiveSpark Kurta,Emerald,Kurta,Mens,Silk Blend,122,36,24,IN_STOCK,2025-12-06 08:20:41
ST06,Store 6,Chennai,"Hot, Tropical",GSJ014,Glacier Shield Jacket,Olive,Jacket,Mens,Nylon Blend,92,27,18,IN_STOCK,2025-12-06 08:20:41
ST06,Store 6,Chennai,"Hot, Tropical",HGH112,HeatGuard Hoodie,Black,Hoodie,Mens,Fleece,66,19,13,IN_STOCK,2025-12-06 08:20:41
ST06,Store 6,Chennai,"Hot, Tropical",HNJ333,Heritage Nehru Jacket,Ivory,Jacket,Mens,Silk Blend,34,10,6,IN_STOCK,2025-12-06 08:20:41
ST06,Store 6,Chennai,"Hot, Tropical",LSK551,LuxeSilk Kurta Set,Maroon,Kurta Set,Womens,Silk Blend,99,29,19,IN_STOCK,2025-12-06 08:20:41
ST06,Store 6,Chennai,"Hot, Tropical",MGJ720,MonsoonGuard Jacket,Forest Green,Jacket,Womens,Waterproof Nylon,29,8,5,IN_STOCK,2025-12-06 08:20:41
ST06,Store 6,Chennai,"Hot, Tropical",MMD777,Midnight Maxi Dress,Navy,Dress,Womens,Viscose,192,57,38,IN_STOCK,2025-12-06 08:20:41
ST06,Store 6,Chennai,"Hot, Tropical",MRT210,MorningRun Tee,Neon Green,T-Shirt,Mens,Polyester,205,61,41,IN_STOCK,2025-12-06 08:20:41
ST06,Store 6,Chennai,"Hot, Tropical",MSS441,MetroStretch Shirt,White,Shirt,Mens,Poplin,81,24,16,IN_STOCK,2025-12-06 08:20:41
ST06,Store 6,Chennai,"Hot, Tropical",ODS901,OceanWash Denim Shirt,Light Blue,Shirt,Mens,Denim,256,76,51,IN_STOCK,2025-12-06 08:20:41
ST06,Store 6,Chennai,"Hot, Tropical",PTD412,Playtime Dungaree,Denim Blue,Dungaree,Kids,Denim,87,26,17,IN_STOCK,2025-12-06 08:20:41
ST06,Store 6,Chennai,"Hot, Tropical",RDW300,RainDance Windcheater,Yellow,Jacket,Kids,Nylon,102,30,20,IN_STOCK,2025-12-06 08:20:41
ST06,Store 6,Chennai,"Hot, Tropical",SBD931,SummerBloom Dress,Peach,Dress,Womens,Rayon,145,43,29,IN_STOCK,2025-12-06 08:20:41
ST06,Store 6,Chennai,"Hot, Tropical",SFL909,SparkFest Lehenga Set,Fuchsia,Lehenga Set,Girls,Silk Blend,169,50,33,IN_STOCK,2025-12-06 08:20:41
ST06,Store 6,Chennai,"Hot, Tropical",SGP880,StormGuard Parka,Deep Green,Jacket,Mens,Polyester,56,16,11,IN_STOCK,2025-12-06 08:20:41
ST06,Store 6,Chennai,"Hot, Tropical",SKT145,SunSafe Kids Tee,Orange,T-Shirt,Kids,Cotton,287,86,57,IN_STOCK,2025-12-06 08:20:41
ST06,Store 6,Chennai,"Hot, Tropical",SRS744,Sunset Resort Shirt,Coral,Shirt,Mens,Rayon,183,54,36,IN_STOCK,2025-12-06 08:20:41
ST06,Store 6,Chennai,"Hot, Tropical",SYL330,Studio Yoga Leggings,Black,Leggings,Womens,Nylon-Spandex,55,16,11,IN_STOCK,2025-12-06 08:20:41
ST06,Store 6,Chennai,"Hot, Tropical",TFC331,TerraFlex Cargo,Khaki,Cargo,Mens,Twill,197,59,39,IN_STOCK,2025-12-06 08:20:41
ST06,Store 6,Chennai,"Hot, Tropical",TFS522,TerraForm Shorts,Beige,Shorts,Mens,Cotton Twill,78,23,15,IN_STOCK,2025-12-06 08:20:41
ST06,Store 6,Chennai,"Hot, Tropical",TTP665,TrailBlaze Trackpant,Charcoal,Jogger,Mens,Poly Knit,97,29,19,IN_STOCK,2025-12-06 08:20:41
ST06,Store 6,Chennai,"Hot, Tropical",UEO543,UrbanEdge Overshirt,Charcoal,Shirt,Mens,Twill,104,31,20,IN_STOCK,2025-12-06 08:20:41
ST06,Store 6,Chennai,"Hot, Tropical",ULP019,UltraLite Polo,Sky Blue,T-Shirt,Mens,Pique Knit,253,75,50,IN_STOCK,2025-12-06 08:20:41
ST06,Store 6,Chennai,"Hot, Tropical",WJS555,Weekend Jog Set,Navy,Tracksuit,Mens,Cotton Blend,134,40,26,IN_STOCK,2025-12-06 08:20:41
ST06,Store 6,Chennai,"Hot, Tropical",WST661,WinterShield Thermal,Charcoal,Thermal,Mens,Thermal Cotton,95,28,19,IN_STOCK,2025-12-06 08:20:41
ST07,Store 7,Hyderabad,Warm semi-arid,AAS711,AeroActive Shorts,Black,Shorts,Mens,Poly Knit,63,18,12,IN_STOCK,2025-12-06 08:20:41
ST07,Store 7,Hyderabad,Warm semi-arid,ADJ660,AllDay Denim Jogger,Dark Blue,Jogger,Mens,Denim,82,24,16,IN_STOCK,2025-12-06 08:20:41
ST07,Store 7,Hyderabad,Warm semi-arid,ALV310,AeroLite Vest,Black,Vest,Mens,Poly Blend,205,61,41,IN_STOCK,2025-12-06 08:20:41
ST07,Store 7,Hyderabad,Warm semi-arid,APJ001,Alpine Puffer Jacket,Navy,Jacket,Mens,Polyester,105,31,21,IN_STOCK,2025-12-06 08:20:41
ST07,Store 7,Hyderabad,Warm semi-arid,BLK212,BreezeLite Kurta,Teal,Kurta,Mens,Cotton-Linen,102,30,20,IN_STOCK,2025-12-06 08:20:41
ST07,Store 7,Hyderabad,Warm semi-arid,BOS120,Boardroom Oxford Shirt,Light Blue,Shirt,Mens,Oxford Cotton,84,25,16,IN_STOCK,2025-12-06 08:20:41
ST07,Store 7,Hyderabad,Warm semi-arid,BSS260,Bedtime Story Set,Baby Blue,Pyjama Set,Kids,Cotton,47,14,9,IN_STOCK,2025-12-06 08:20:41
ST07,Store 7,Hyderabad,Warm semi-arid,CLS920,Coastline Linen Shirt,Sand,Shirt,Mens,Linen,243,72,48,IN_STOCK,2025-12-06 08:20:41
ST07,Store 7,Hyderabad,Warm semi-arid,CLT612,CloudSoft Lounge Tee,Grey,T-Shirt,Mens,Cotton,287,86,57,IN_STOCK,2025-12-06 08:20:41
ST07,Store 7,Hyderabad,Warm semi-arid,CMH215,ChillMode Hoodie,Bottle Green,Hoodie,Mens,Fleece,70,21,14,IN_STOCK,2025-12-06 08:20:41
ST07,Store 7,Hyderabad,Warm semi-arid,CNPS778,CozyNest Pyjama Set,Lavender,Pyjama Set,Womens,Cotton,104,31,20,IN_STOCK,2025-12-06 08:20:41
ST07,Store 7,Hyderabad,Warm semi-arid,CSC332,CityStride Chinos,Stone,Trousers,Mens,Cotton,93,27,18,IN_STOCK,2025-12-06 08:20:41
ST07,Store 7,Hyderabad,Warm semi-arid,CWS888,CloudWalk Sneakers,White,Shoes,Mens,Mesh,52,15,10,IN_STOCK,2025-12-06 08:20:41
ST07,Store 7,Hyderabad,Warm semi-arid,DFJ821,Denim Force Jeans,Indigo,Jeans,Mens,Denim,159,47,31,IN_STOCK,2025-12-06 08:20:41
ST07,Store 7,Hyderabad,Warm semi-arid,EVT040,Everyday Tank,White,Vest,Mens,Cotton,139,41,27,IN_STOCK,2025-12-06 08:20:41
ST07,Store 7,Hyderabad,Warm semi-arid,FAK288,FestiveAura Kurta,Mustard,Kurta,Womens,Rayon-Silk,53,15,10,IN_STOCK,2025-12-06 08:20:41
ST07,Store 7,Hyderabad,Warm semi-arid,FSK507,FestiveSpark Kurta,Emerald,Kurta,Mens,Silk Blend,108,32,21,IN_STOCK,2025-12-06 08:20:41
ST07,Store 7,Hyderabad,Warm semi-arid,GSJ014,Glacier Shield Jacket,Olive,Jacket,Mens,Nylon Blend,155,46,31,IN_STOCK,2025-12-06 08:20:41
ST07,Store 7,Hyderabad,Warm semi-arid,HGH112,HeatGuard Hoodie,Black,Hoodie,Mens,Fleece,137,41,27,IN_STOCK,2025-12-06 08:20:41
ST07,Store 7,Hyderabad,Warm semi-arid,HNJ333,Heritage Nehru Jacket,Ivory,Jacket,Mens,Silk Blend,230,69,46,IN_STOCK,2025-12-06 08:20:41
ST07,Store 7,Hyderabad,Warm semi-arid,LSK551,LuxeSilk Kurta Set,Maroon,Kurta Set,Womens,Silk Blend,173,51,34,IN_STOCK,2025-12-06 08:20:41
ST07,Store 7,Hyderabad,Warm semi-arid,MGJ720,MonsoonGuard Jacket,Forest Green,Jacket,Womens,Waterproof Nylon,186,55,37,IN_STOCK,2025-12-06 08:20:41
ST07,Store 7,Hyderabad,Warm semi-arid,MMD777,Midnight Maxi Dress,Navy,Dress,Womens,Viscose,54,16,10,IN_STOCK,2025-12-06 08:20:41
ST07,Store 7,Hyderabad,Warm semi-arid,MRT210,MorningRun Tee,Neon Green,T-Shirt,Mens,Polyester,121,36,24,IN_STOCK,2025-12-06 08:20:41
ST07,Store 7,Hyderabad,Warm semi-arid,MSS441,MetroStretch Shirt,White,Shirt,Mens,Poplin,105,31,21,IN_STOCK,2025-12-06 08:20:41
ST07,Store 7,Hyderabad,Warm semi-arid,ODS901,OceanWash Denim Shirt,Light Blue,Shirt,Mens,Denim,100,30,20,IN_STOCK,2025-12-06 08:20:41
